상품코드,센터,재고량_최소단위,재고량_kg,월출고량_kg,이체유입_kg,이체유출_kg,회전율_kg(출고kg/재고kg)
292995,5,0.0,0.0,572.0,572.0,0.0,
386044,5,0.0,0.0,610.0,610.0,1596.0,
114430,5,466.0,1398.0,960.0,0.0,6318.0,0.687
372137,5,0.0,0.0,1486.08,1486.0,0.0,
249240,5,0.0,0.0,1748.5,1750.0,0.0,
259353,5,0.0,0.0,1082.04,1159.0,76.68,
457259,5,545.0,5450.0,280.0,10.0,4880.0,0.051
359695,5,1976.0,1976.0,1177.0,0.0,6176.0,0.596
453557,5,0.0,0.0,501.67,511.0,1303.0,
172567,5,0.0,0.0,314.0,314.0,0.0,
458514,5,0.0,0.0,635.04,635.0,0.0,
386089,5,0.0,0.0,0.0,0.0,0.0,
397434,5,0.0,0.0,624.96,625.0,0.0,
108424,5,0.0,0.0,338.4,338.0,0.0,
429524,5,0.0,0.0,821.7,822.0,0.0,
173175,5,0.0,0.0,1023.0,1054.0,600.0,
166811,5,1260.0,1323.0,844.2,36.0,6341.4,0.638
161034,5,0.0,0.0,123.9,124.0,0.0,
388745,5,0.0,0.0,758.0,758.0,55.0,
387660,5,0.0,0.0,551.0,551.0,0.0,
305346,5,0.0,0.0,156.1,156.0,0.0,
455119,5,0.0,0.0,966.0,966.0,0.0,
459868,5,0.0,0.0,40.0,0.0,0.0,
362327,5,96.0,1248.0,234.0,26.0,4290.0,0.188
455581,5,5240.0,681.2,327.6,0.0,2812.8,0.481
388676,5,0.0,0.0,1203.0,1203.0,0.0,
389579,5,0.0,0.0,237.0,237.0,0.0,
434117,5,0.0,0.0,1170.0,1170.0,1040.0,
450615,5,0.0,0.0,738.0,740.0,0.0,
337371,5,0.0,0.0,477.12,486.0,0.0,
140701,5,0.0,0.0,956.0,958.0,750.0,
441678,5,0.0,0.0,510.0,510.0,1005.0,
370192,5,0.0,0.0,594.0,594.0,1.0,
131132,5,843.0,1686.0,774.0,8.0,2258.0,0.459
460847,5,0.0,0.0,455.0,0.0,0.0,
403039,5,0.0,0.0,1012.0,1032.0,1320.0,
356814,5,1100.0,1501.5,1060.605,0.0,1577.01,0.706
106909,5,0.0,0.0,442.8,443.0,0.0,
138382,5,0.0,0.0,1038.0,1040.0,0.0,
203217,5,3725.0,3725.0,1314.0,0.0,3646.0,0.353
386162,5,0.0,0.0,1331.2,1334.0,0.0,
370193,5,0.0,0.0,495.0,504.0,1242.0,
426788,5,0.0,0.0,720.0,720.0,20.0,
274765,5,0.0,0.0,227.7,231.0,961.0,
197797,5,0.0,0.0,360.0,366.0,500.0,
249821,5,0.0,0.0,900.0,900.0,0.0,
461145,5,0.0,0.0,912.0,0.0,0.0,
403987,5,0.0,0.0,812.0,817.0,2.0,
362457,5,0.0,0.0,1233.0,1233.0,0.0,
378332,5,0.0,0.0,1246.44,1259.0,13.16,
441710,5,0.0,0.0,490.0,490.0,0.0,
428545,5,3348.0,3348.0,1135.0,2.0,5404.0,0.339
426856,5,3277.0,3277.0,989.0,31.0,5241.0,0.302
434601,5,0.0,0.0,684.0,684.0,0.0,
398888,5,0.0,0.0,0.0,0.0,2597.0,
427889,5,0.0,0.0,476.0,476.0,0.0,
372124,5,0.0,0.0,220.0,220.0,1340.0,
380355,5,0.0,0.0,569.0,570.0,0.0,
382584,5,1224.0,1162.8,668.8,0.0,2371.0,0.575
338888,5,0.0,0.0,8.52,9.0,0.0,
434465,5,312.0,312.0,4046.0,0.0,11015.0,12.968
438926,5,0.0,0.0,228.0,228.0,1831.0,
331498,5,0.0,0.0,748.5,751.0,0.0,
452047,5,0.0,0.0,966.0,966.0,0.0,
370286,5,0.0,0.0,507.0,507.0,0.0,
143791,5,0.0,0.0,387.75,388.0,0.0,
403702,5,0.0,0.0,349.32,349.0,0.0,
458652,5,0.0,0.0,512.0,512.0,0.0,
389114,5,0.0,0.0,728.0,780.0,52.0,
387198,5,0.0,0.0,1702.0,1716.0,330.0,
435354,5,0.0,0.0,150.0,150.0,410.0,
396581,5,0.0,0.0,131.32,131.0,0.0,
397334,5,0.0,0.0,708.48,708.0,0.0,
431396,5,0.0,0.0,1692.0,1692.0,0.0,
297823,5,165.0,676.4999999999999,500.2,0.0,1201.0,0.739
390015,5,0.0,0.0,917.08,917.0,0.0,
501183,5,0.0,0.0,450.0,0.0,0.0,
272108,5,0.0,0.0,320.0,320.0,10.0,
433381,5,0.0,0.0,535.0,535.0,0.0,
141206,5,13248.0,1563.264,1053.504,0.0,1909.0,0.674
380760,5,0.0,0.0,500.4,502.0,0.0,
459234,5,9636.0,867.24,1216.44,0.0,0.0,1.403
351702,5,0.0,0.0,204.75,205.0,0.0,
429762,5,0.0,0.0,432.0,432.0,0.0,
437525,5,740.0,1480.0,220.0,0.0,3300.0,0.149
437293,5,0.0,0.0,198.0,198.0,1230.0,
435503,5,1605.0,3210.0,220.0,10.0,3800.0,0.069
428501,5,0.0,0.0,564.2,565.0,0.0,
377690,5,0.0,0.0,631.4,631.0,0.0,
435348,5,0.0,0.0,130.0,130.0,615.0,
401531,5,0.0,0.0,1110.0,1110.0,330.0,
135659,5,0.0,0.0,598.0,601.0,3.0,
437319,5,0.0,0.0,158.0,158.0,1106.0,
108361,5,0.0,0.0,273.0,279.0,6.0,
239195,5,1472.0,3017.6,963.5,20.0,4430.55,0.319
106807,5,0.0,0.0,972.0,972.0,0.0,
436528,5,0.0,0.0,180.0,180.0,0.0,
133376,5,0.0,0.0,396.144,396.0,0.0,
234499,5,0.0,0.0,1008.0,1008.0,0.0,
100732,5,0.0,0.0,472.5,473.0,0.0,
434307,5,0.0,0.0,508.8,509.0,509.0,
136971,5,0.0,0.0,20.0,20.0,0.0,
448390,5,0.0,0.0,417.0,435.0,18.0,
426121,5,0.0,0.0,257.4,257.0,0.0,
362664,5,0.0,0.0,380.0,380.0,0.0,
138323,5,192.0,1728.0,990.0,0.0,3609.0,0.573
362529,5,0.0,0.0,462.0,462.0,0.0,
701347,5,0.0,0.0,655.0,0.0,0.0,
393478,5,0.0,0.0,740.0,740.0,0.0,
432614,5,0.0,0.0,558.0,559.0,0.0,
141752,5,0.0,0.0,747.0,753.0,0.0,
243128,5,0.0,0.0,804.75,807.0,88.0,
114583,5,1602.0,3204.0,172.0,0.0,1938.0,0.054
426946,5,0.0,0.0,0.0,0.0,0.0,
143383,5,972.0,1944.0,888.0,48.0,2904.0,0.457
428541,5,2834.0,2834.0,968.0,7.0,4814.0,0.342
285483,5,0.0,0.0,980.0,990.0,0.0,
237766,5,0.0,0.0,363.0,369.0,6.0,
450118,5,0.0,0.0,1435.0,1438.0,441.0,
347858,5,16.0,32.0,728.0,0.0,3308.0,22.75
256914,5,0.0,0.0,3460.0,3465.0,0.0,
319039,5,1958.0,1958.0,746.0,3.0,2292.0,0.381
437521,5,6800.0,1088.0,72.0,0.0,3048.0,0.066
353213,5,0.0,0.0,216.0,220.0,4.0,
123017,5,547.0,1094.0,582.0,18.0,3250.0,0.532
332845,5,916.0,1465.6000000000001,755.2,42.0,2246.8,0.515
452376,5,0.0,0.0,414.0,418.0,3.6,
174853,5,0.0,0.0,688.0,688.0,0.0,
108210,5,0.0,0.0,333.758,340.0,6.124,
381489,5,1572.0,1572.0,419.0,8.0,3185.0,0.267
441702,5,0.0,0.0,190.0,190.0,800.0,
368774,5,0.0,0.0,365.4,386.0,17.4,
133413,5,0.0,0.0,748.0,748.0,0.0,
369198,5,0.0,0.0,336.0,381.0,42.0,
450497,5,0.0,0.0,481.0,481.0,738.0,
381287,5,0.0,0.0,744.0,744.0,0.0,
380353,5,0.0,0.0,443.0,445.0,0.0,
100100,5,0.0,0.0,880.0,880.0,0.0,
399177,5,0.0,0.0,621.0,621.0,0.0,
166556,5,597.0,597.0,685.0,0.0,1448.0,1.147
372659,5,1909.0,1909.0,559.0,0.0,3697.0,0.293
173010,5,11760.0,2175.6,843.6,524.0,4933.48,0.388
448108,5,0.0,0.0,405.6,407.0,1004.0,
257586,5,0.0,0.0,810.0,822.0,9.0,
301232,5,0.0,0.0,0.0,0.0,0.0,
439056,5,0.0,0.0,136.0,136.0,1644.0,
136970,5,0.0,0.0,620.0,620.0,0.0,
359919,5,1469.0,1469.0,436.0,0.0,4342.0,0.297
133099,5,0.0,0.0,283.0,283.0,0.0,
361700,5,56.0,728.0,338.0,26.0,3614.0,0.464
114478,5,1856.0,2041.6000000000001,917.4,2.0,3951.9,0.449
434114,5,0.0,0.0,850.0,850.0,710.0,
390254,5,0.0,0.0,211.2,211.0,0.0,
253339,5,1270.0,1206.5,457.9,0.0,4374.55,0.38
297496,5,0.0,0.0,464.0,464.0,0.0,
448527,5,1639.0,450.725,341.55,0.0,2553.9,0.758
123452,5,1092.0,1092.0,634.0,1.0,3996.0,0.581
457003,5,791.0,1582.0,792.0,8.0,1728.0,0.501
362517,5,0.0,0.0,420.0,420.0,0.0,
372101,5,0.0,0.0,47.0,47.0,42.0,
440874,5,0.0,0.0,113.0,113.0,1020.0,
436318,5,0.0,0.0,173.88,187.0,13.0,
141164,5,0.0,0.0,819.0,819.0,0.0,
435580,5,0.0,0.0,3048.66,3049.0,0.0,
459980,5,0.0,0.0,989.0,0.0,0.0,
458702,5,0.0,0.0,59.0,0.0,0.0,
438400,5,1615.0,1615.0,515.0,17.0,3120.0,0.319
462710,5,0.0,0.0,948.0,0.0,0.0,
375047,5,0.0,0.0,365.76,369.0,268.0,
381516,5,0.0,0.0,69.0,69.0,276.0,
203218,5,1756.0,1756.0,698.0,10.0,3300.0,0.397
175443,5,928.0,928.0,651.0,0.0,2367.0,0.702
352536,5,0.0,0.0,921.9,922.0,0.0,
229740,5,1017.0,559.35,790.35,0.0,1802.0,1.413
455375,5,0.0,0.0,531.0,531.0,0.0,
463258,5,0.0,0.0,639.16,0.0,0.0,
359441,5,0.0,0.0,819.0,828.0,8.0,
428161,5,0.0,0.0,386.0,387.0,827.0,
437318,5,0.0,0.0,155.0,155.0,975.0,
435505,5,9450.0,3402.0,172.8,0.0,2808.4,0.051
173009,5,17855.0,3303.175,999.0,18.0,5235.28,0.302
287566,5,0.0,0.0,70.0,70.0,0.0,
701183,5,0.0,0.0,495.0,0.0,0.0,
435356,5,0.0,0.0,110.4,110.0,230.0,
438724,5,0.0,0.0,10.2,10.0,493.0,
137197,5,0.0,0.0,181.566,182.0,0.0,
430673,5,0.0,0.0,567.895,568.0,0.0,
435529,5,4320.0,4320.0,232.0,0.0,3448.0,0.054
396967,5,15265.0,1526.5,848.0,56.0,1176.0,0.556
326154,5,1152.0,2880.0,565.0,50.0,4481.0,0.196
368786,5,0.0,0.0,316.0,316.0,376.0,
137062,5,0.0,0.0,670.0,670.0,0.0,
274242,5,0.0,0.0,288.0,288.0,0.0,
421410,5,0.0,0.0,227.0,227.0,0.0,
356081,5,0.0,0.0,371.508,372.0,0.0,
146337,5,17996.0,2339.48,613.86,125.0,1998.81,0.262
455446,5,0.0,0.0,949.0,949.0,0.0,
454836,5,0.0,0.0,290.0,290.0,0.0,
434109,5,0.0,0.0,602.4,602.0,701.0,
370312,5,0.0,0.0,330.696,331.0,0.0,
369036,5,0.0,0.0,651.0,653.0,731.0,
325695,5,0.0,0.0,44.0,44.0,0.0,
436001,5,0.0,0.0,1581.0,1692.0,96.0,
403640,5,0.0,0.0,826.44,826.0,0.0,
456996,5,0.0,0.0,1814.784,1815.0,2438.0,
439469,5,0.0,0.0,529.2,529.0,0.0,
431472,5,0.0,0.0,470.0,470.0,0.0,
388743,5,1389.0,3472.5,322.5,0.0,3638.0,0.093
458293,5,0.0,0.0,512.0,512.0,0.0,
386048,5,0.0,0.0,266.4,266.0,1051.0,
173008,5,7392.0,1367.52,927.96,17.0,4341.6,0.679
194802,5,995.0,1492.5,511.5,3.0,1736.0,0.343
432615,5,0.0,0.0,521.0,537.0,16.0,
361668,5,0.0,0.0,495.0,495.0,0.0,
359545,5,0.0,0.0,372.6,373.0,0.0,
436743,5,543.0,543.0,326.0,0.0,4133.0,0.6
106977,5,0.0,0.0,342.0,342.0,0.0,
362505,5,0.0,0.0,602.0,602.0,0.0,
453110,5,0.0,0.0,496.8,497.0,0.0,
108217,5,0.0,0.0,823.678,900.0,76.55,
359458,5,0.0,0.0,593.4,648.0,55.0,
437520,5,2145.0,2145.0,165.0,6.0,2597.0,0.077
392479,5,0.0,0.0,487.2,602.0,1184.0,
111912,5,0.0,0.0,462.0,490.0,28.0,
106912,5,0.0,0.0,601.2,601.0,0.0,
127692,5,0.0,0.0,231.68,233.0,699.0,
271173,5,0.0,0.0,343.0,343.0,0.0,
431210,5,0.0,0.0,373.98,374.0,0.0,
285487,5,0.0,0.0,180.0,180.0,0.0,
138391,5,42.0,588.0,882.0,14.0,3738.0,1.5
172084,5,12840.0,1669.2,950.95,23.0,1721.0,0.57
245990,5,0.0,0.0,584.8,585.0,0.0,
246859,5,865.0,865.0,413.0,0.0,848.0,0.477
368817,5,0.0,0.0,444.0,444.0,640.0,
228429,5,0.0,0.0,140.0,140.0,0.0,
384635,5,0.0,0.0,645.0,645.0,0.0,
134356,5,0.0,0.0,91.8,92.0,0.0,
460147,5,0.0,0.0,264.0,0.0,0.0,
403705,5,0.0,0.0,577.8,578.0,0.0,
356982,5,598.0,598.0,551.0,39.0,1259.0,0.921
427476,5,0.0,0.0,678.0,680.0,2.0,
325425,5,0.0,0.0,546.0,546.0,0.0,
338160,5,0.0,0.0,385.0,385.0,0.0,
459238,5,5068.0,456.12,518.04,0.0,0.0,1.136
165272,5,470.0,470.0,193.0,0.0,3139.0,0.411
438197,5,0.0,0.0,144.0,144.0,0.0,
395130,5,0.0,0.0,132.0,132.0,813.0,
427631,5,0.0,0.0,1447.0,1447.0,0.0,
387983,5,0.0,0.0,1190.4,1190.0,0.0,
390077,5,0.0,0.0,321.3,321.0,0.0,
124145,5,70.0,1260.0,648.0,108.0,3546.0,0.514
441158,5,237.0,711.0,678.0,0.0,3228.0,0.954
340410,5,0.0,0.0,815.85,816.0,0.0,
456085,5,0.0,0.0,17.28,17.0,0.0,
432217,5,0.0,0.0,314.0,314.0,254.0,
240239,5,0.0,0.0,204.0,222.0,1142.0,
177405,5,0.0,0.0,306.0,306.0,0.0,
386049,5,0.0,0.0,275.4,275.0,882.0,
166635,5,608.0,608.0,413.0,3.0,1500.0,0.679
242971,5,0.0,0.0,430.5,431.0,711.0,
145368,5,997.0,997.0,567.0,13.0,1439.0,0.569
362609,5,956.0,956.0,644.0,0.0,2524.0,0.674
450095,5,0.0,0.0,123.75,124.0,1140.0,
426511,5,358.0,358.0,139.0,2.0,1570.0,0.388
275323,5,0.0,0.0,500.0,501.0,269.0,
294222,5,0.0,0.0,572.0,580.0,8.0,
441695,5,0.0,0.0,210.0,210.0,260.0,
369077,5,0.0,0.0,659.2,659.0,486.0,
140076,5,0.0,0.0,180.0,180.0,0.0,
359543,5,0.0,0.0,367.5,368.0,0.0,
281216,5,1495.0,1420.25,1023.15,0.0,4103.4,0.72
114901,5,0.0,0.0,410.76,411.0,364.0,
262528,5,0.0,0.0,360.0,360.0,374.0,
271174,5,0.0,0.0,522.0,522.0,0.0,
437526,5,0.0,0.0,120.0,120.0,750.0,
461148,5,1111.0,1111.0,575.0,0.0,0.0,0.518
370364,5,0.0,0.0,302.0,303.0,0.0,
435530,5,2897.0,3476.4,151.2,0.0,2188.8,0.043
342118,5,0.0,0.0,360.0,360.0,0.0,
441852,5,95.0,1187.5,200.0,0.0,3300.5,0.168
122939,5,446.0,892.0,632.0,16.0,2316.0,0.709
456781,5,0.0,0.0,263.4,263.0,422.0,
435516,5,0.0,0.0,171.832,172.0,0.0,
133616,5,0.0,0.0,155.0,155.0,0.0,
160296,5,0.0,0.0,314.0,314.0,0.0,
407401,5,819.0,819.0,147.0,0.0,1971.0,0.179
164291,5,2587.0,1293.5,186.5,6.0,2749.5,0.144
435596,5,2592.0,2592.0,1768.0,0.0,4320.0,0.682
408196,5,541.0,6281.009999999999,3587.49,0.0,12329.8,0.571
385753,5,0.0,0.0,255.0,333.0,627.0,
512237,5,0.0,0.0,176.0,0.0,0.0,
362252,5,316.0,884.8,246.4,22.0,2307.2,0.278
375045,5,0.0,0.0,1016.4,1019.0,121.0,
301711,5,0.0,0.0,846.0,846.0,0.0,
105682,5,0.0,0.0,203.0,204.0,0.0,
368921,5,0.0,0.0,1033.2,1033.0,958.0,
449225,5,191.0,955.0,280.0,0.0,2525.0,0.293
294221,5,929.0,1858.0,398.0,8.0,3548.0,0.214
457235,5,1141.0,1141.0,972.0,0.0,3278.0,0.852
370196,5,0.0,0.0,316.0,316.0,674.0,
384132,5,0.0,0.0,0.0,0.0,0.0,
459519,5,2665.0,346.45,414.57,0.0,0.0,1.197
100921,5,0.0,0.0,382.5,383.0,0.0,
277542,5,18505.0,1850.5,525.2,5.0,777.0,0.284
350630,5,0.0,0.0,306.0,306.0,0.0,
118803,5,0.0,0.0,220.0,220.0,0.0,
390619,5,0.0,0.0,300.0,300.0,0.0,
372305,5,0.0,0.0,652.84,653.0,56.0,
522843,5,1884.0,1657.92,616.0,0.0,0.0,0.372
370278,5,0.0,0.0,281.0,281.0,0.0,
318813,5,0.0,0.0,106.0,106.0,0.0,
242972,5,0.0,0.0,582.0,606.0,694.0,
198581,5,861.0,861.0,314.0,7.0,2265.0,0.365
165840,5,18585.0,1858.5,976.5,27.0,1355.0,0.525
106675,5,0.0,0.0,181.0,181.0,0.0,
372308,5,0.0,0.0,530.4,541.0,0.0,
435517,5,555.0,399.59999999999997,108.0,6.0,2894.2,0.27
397597,5,0.0,0.0,24.0,24.0,648.0,
126307,5,0.0,0.0,351.0,352.0,0.0,
382355,5,0.0,0.0,221.0,221.0,0.0,
452766,5,0.0,0.0,146.05,146.0,0.0,
460001,5,0.0,0.0,24.48,0.0,0.0,
363107,5,0.0,0.0,865.5,866.0,674.0,
364326,5,0.0,0.0,378.0,378.0,0.0,
331703,5,0.0,0.0,571.0,571.0,0.0,
361754,5,0.0,0.0,1897.72,1898.0,0.0,
434103,5,953.0,1286.5500000000002,2278.8,12.0,1714.35,1.771
116140,5,0.0,0.0,60.0,60.0,0.0,
430849,5,1590.0,1590.0,512.0,0.0,2868.0,0.322
278729,5,2670.0,320.4,489.6,58.0,1789.4,1.528
460000,5,0.0,0.0,12.5,0.0,0.0,
104226,5,0.0,0.0,429.026,429.0,0.0,
701228,5,0.0,0.0,184.0,0.0,0.0,
261303,5,0.0,0.0,779.09,779.0,42.0,
437302,5,0.0,0.0,132.0,132.0,616.0,
383601,5,0.0,0.0,234.0,234.0,1.0,
456113,5,0.0,0.0,321.3,321.0,0.0,
100729,5,0.0,0.0,480.0,480.0,0.0,
259445,5,490.0,980.0,532.0,2.0,2564.0,0.543
381512,5,0.0,0.0,210.0,210.0,531.0,
450007,5,0.0,0.0,218.0,230.0,0.0,
458382,5,0.0,0.0,487.0,487.0,512.0,
449987,5,0.0,0.0,297.0,297.0,511.0,
393479,5,0.0,0.0,570.0,570.0,0.0,
430504,5,0.0,0.0,164.64,165.0,0.0,
383684,5,0.0,0.0,292.32,292.0,0.0,
456764,5,0.0,0.0,269.1,269.0,146.0,
143517,5,0.0,0.0,897.75,926.0,28.35,
397057,5,4006.0,4006.0,159.0,0.0,1732.0,0.04
123125,5,0.0,0.0,640.0,640.0,0.0,
100572,5,0.0,0.0,330.148,330.0,0.0,
126253,5,0.0,0.0,244.032,244.0,0.0,
362634,5,862.0,862.0,1277.0,3.0,1306.0,1.481
437325,5,0.0,0.0,108.8,109.0,0.0,
459475,5,0.0,0.0,0.0,0.0,0.0,
457576,5,0.0,0.0,238.272,239.0,0.0,
111913,5,0.0,0.0,699.0,704.0,4.0,
459522,5,20198.0,2625.7400000000002,620.75,0.0,0.0,0.236
382666,5,0.0,0.0,370.0,370.0,0.0,
435528,5,0.0,0.0,96.0,96.0,0.0,
370512,5,993.0,953.28,794.88,0.0,3136.92,0.834
278159,5,0.0,0.0,207.0,207.0,0.0,
296169,5,0.0,0.0,484.0,484.0,0.0,
428406,5,0.0,0.0,80.0,80.0,0.0,
450407,5,0.0,0.0,0.0,0.0,2050.0,
461078,5,0.0,0.0,240.0,0.0,0.0,
450932,5,0.0,0.0,547.0,547.0,427.0,
369116,5,0.0,0.0,22.0,22.0,544.0,
161053,5,0.0,0.0,189.0,189.0,0.0,
112323,5,0.0,0.0,445.0,445.0,0.0,
241524,5,8009.0,1041.17,977.6,0.0,1502.6,0.939
455962,5,0.0,0.0,464.0,465.0,0.0,
386608,5,0.0,0.0,310.86,311.0,495.0,
364380,5,0.0,0.0,285.25,285.0,0.0,
137714,5,0.0,0.0,343.5,344.0,0.0,
353571,5,1795.0,1830.9,283.56,0.0,1951.56,0.155
347081,5,0.0,0.0,557.7,558.0,0.0,
363090,5,0.0,0.0,479.7,480.0,532.0,
392026,5,0.0,0.0,72.0,72.0,0.0,
242122,5,0.0,0.0,450.0,450.0,0.0,
453896,5,0.0,0.0,348.08,348.0,0.0,
204590,5,0.0,0.0,266.4,266.0,371.0,
701203,5,0.0,0.0,825.0,0.0,0.0,
381525,5,0.0,0.0,178.2,178.0,405.0,
291699,5,0.0,0.0,246.0,246.0,350.0,
438922,5,0.0,0.0,125.0,125.0,0.0,
385648,5,0.0,0.0,241.4,244.0,0.0,
392031,5,0.0,0.0,285.0,290.0,769.0,
455668,5,0.0,0.0,416.0,416.0,0.0,
362665,5,0.0,0.0,200.0,200.0,0.0,
391347,5,0.0,0.0,352.8,353.0,418.0,
100070,5,0.0,0.0,520.0,520.0,0.0,
285728,5,0.0,0.0,140.0,140.0,0.0,
230553,5,0.0,0.0,380.0,380.0,0.0,
701181,5,0.0,0.0,700.0,0.0,0.0,
430956,5,0.0,0.0,1381.05,182.0,1259.7,
229741,5,0.0,0.0,336.6,337.0,0.0,
124282,5,1424.0,1409.76,102.967,0.0,1309.225,0.073
368931,5,0.0,0.0,494.0,496.0,1.0,
142980,5,0.0,0.0,966.875,967.0,0.0,
246934,5,86.0,86.0,338.0,0.0,381.0,3.93
287664,5,0.0,0.0,84.6,85.0,0.0,
126735,5,0.0,0.0,377.5,395.0,15.0,
432134,5,0.0,0.0,100.0,100.0,880.0,
295753,5,0.0,0.0,151.5,154.0,1.0,
389932,5,787.0,2203.6,103.6,0.0,1381.0,0.047
434678,5,0.0,0.0,352.0,352.0,0.0,
426122,5,0.0,0.0,706.0,706.0,0.0,
128459,5,300.0,600.0,440.0,2.0,2774.0,0.733
398529,5,0.0,0.0,224.0,224.0,476.0,
441159,5,1385.0,1385.0,428.0,2.0,2346.0,0.309
455048,5,754.0,3770.0,140.0,0.0,2975.0,0.037
369410,5,0.0,0.0,210.0,215.0,446.0,
343797,5,469.0,680.05,548.1,6.0,2727.7,0.806
390280,5,0.0,0.0,757.8,758.0,0.0,
435513,5,1308.0,2616.0,108.0,0.0,1836.0,0.041
459918,5,1104.0,2760.0,380.0,0.0,0.0,0.138
434663,5,0.0,0.0,552.0,556.0,8.0,
330247,5,0.0,0.0,0.0,0.0,0.0,
370135,5,0.0,0.0,225.0,225.0,0.0,
455710,5,0.0,0.0,268.0,268.0,624.0,
435880,5,0.0,0.0,373.6,381.0,455.0,
701218,5,0.0,0.0,98.4,0.0,0.0,
434814,5,0.0,0.0,797.4,797.0,0.0,
455072,5,0.0,0.0,69.0,69.0,0.0,
371089,5,0.0,0.0,415.0,415.0,491.0,
432383,5,0.0,0.0,349.2,353.0,3.6,
117971,5,0.0,0.0,363.6,364.0,0.0,
386175,5,0.0,0.0,210.0,210.0,0.0,
140093,5,0.0,0.0,400.0,400.0,0.0,
448276,5,0.0,0.0,210.0,210.0,0.0,
441619,5,1905.0,1905.0,505.0,15.0,2732.0,0.265
381045,5,2659.0,2659.0,246.0,0.0,1840.0,0.093
457800,5,0.0,0.0,26.0,26.0,2.0,
370051,5,0.0,0.0,11.13,11.0,0.0,
234560,5,0.0,0.0,1078.93,1079.0,0.0,
246225,5,0.0,0.0,1804.0,1804.0,32.0,
173174,5,0.0,0.0,361.0,362.0,456.0,
501186,5,0.0,0.0,93.31,0.0,0.0,
106678,5,0.0,0.0,370.0,370.0,0.0,
460990,5,0.0,0.0,130.0,0.0,0.0,
268596,5,690.0,548.5500000000001,356.955,4.0,2638.615,0.651
430398,5,0.0,0.0,232.4,232.0,596.0,
303028,5,884.0,2006.68,383.63,0.0,2479.15,0.191
281228,5,0.0,0.0,68.0,82.0,134.0,
458598,5,0.0,0.0,211.0,211.0,0.0,
440015,5,0.0,0.0,96.0,96.0,0.0,
331480,5,0.0,0.0,351.0,351.0,0.0,
281769,5,659.0,659.0,125.0,21.0,1563.0,0.19
701340,5,0.0,0.0,545.0,0.0,0.0,
433760,5,0.0,0.0,227.2,227.0,0.0,
138390,5,0.0,0.0,148.5,149.0,0.0,
111919,5,0.0,0.0,302.0,306.0,4.0,
374165,5,0.0,0.0,207.0,208.0,1.0,
342120,5,0.0,0.0,177.0,183.0,3.0,
398664,5,0.0,0.0,1716.0,1716.0,0.0,
449224,5,198.0,792.0,188.0,0.0,1912.0,0.237
109379,5,0.0,0.0,147.0,147.0,0.0,
455165,5,0.0,0.0,963.41,963.0,0.0,
463792,5,0.0,0.0,70.0,0.0,0.0,
372172,5,0.0,0.0,217.35,217.0,0.0,
439076,5,0.0,0.0,92.0,92.0,896.0,
433956,5,0.0,0.0,392.0,392.0,110.0,
135511,5,0.0,0.0,255.0,255.0,0.0,
456068,5,0.0,0.0,110.16,110.0,0.0,
338770,5,0.0,0.0,2380.0,2380.0,0.0,
450275,5,0.0,0.0,208.65,209.0,0.0,
173246,5,1112.0,1167.6000000000001,448.35,0.0,2118.15,0.384
348355,5,0.0,0.0,210.0,210.0,0.0,
169083,5,0.0,0.0,675.0,681.0,526.0,
124182,5,0.0,0.0,233.22,233.0,0.0,
246398,5,1264.0,1264.0,425.0,1.0,979.0,0.336
434547,5,0.0,0.0,1048.74,1053.0,2752.0,
272757,5,0.0,0.0,97.0,97.0,0.0,
106520,5,0.0,0.0,310.0,310.0,0.0,
438196,5,0.0,0.0,70.0,70.0,0.0,
398552,5,523.0,523.0,208.0,0.0,1582.0,0.398
368813,5,0.0,0.0,357.6,358.0,318.0,
277541,5,17663.0,1766.3000000000002,1200.1,8.0,2153.3,0.679
438989,5,0.0,0.0,70.0,70.0,0.0,
359981,5,0.0,0.0,290.16,290.0,0.0,
100077,5,0.0,0.0,100.0,100.0,0.0,
379592,5,53.0,1060.0,340.0,20.0,9600.0,0.321
427822,5,0.0,0.0,880.0,880.0,0.0,
701280,5,0.0,0.0,352.0,0.0,0.0,
438924,5,0.0,0.0,0.0,0.0,0.0,
369800,5,0.0,0.0,400.0,400.0,0.0,
322650,5,623.0,937.6149999999999,273.91,0.0,1548.085,0.292
440945,5,1293.0,2715.3,361.2,78.0,2324.6,0.133
139121,5,0.0,0.0,230.0,230.0,0.0,
437277,5,0.0,0.0,84.0,84.0,0.0,
447865,5,0.0,0.0,63.0,63.0,327.0,
404503,5,0.0,0.0,451.56,460.0,0.0,
248028,5,0.0,0.0,198.0,198.0,0.0,
324920,5,0.0,0.0,206.0,206.0,0.0,
701185,5,0.0,0.0,395.0,0.0,0.0,
441755,5,0.0,0.0,210.0,210.0,0.0,
429312,5,0.0,0.0,152.0,152.0,388.0,
394889,5,1107.0,1948.32,246.4,0.0,1577.0,0.126
426663,5,0.0,0.0,352.0,364.0,256.0,
461984,5,97.0,970.0,180.0,0.0,0.0,0.186
164446,5,5674.0,567.4,837.0,14.0,1319.5,1.475
456845,5,0.0,0.0,102.4,102.0,0.0,
363010,5,0.0,0.0,244.0,244.0,316.0,
449770,5,0.0,0.0,375.0,375.0,0.0,
288678,5,0.0,0.0,216.0,229.0,13.0,
107242,5,0.0,0.0,134.0,134.0,0.0,
